user,item,rating
89,5469,4.5
305,5760,4.0
603,1939,5.0
76,3610,3.5
318,6626,3.5
370,44,3.5
525,5713,4.0
480,510,4.5
71,595,5.0
219,969,3.5
387,927,3.0
418,6912,3.5
199,961,5.0
448,3258,3.5
480,6334,4.5
509,8702,4.0
483,7592,5.0
225,1773,4.0
414,4348,3.5
298,1373,0.5
234,1778,3.0
424,7357,3.0
91,4481,4.0
590,692,4.0
397,603,4.0
153,3624,3.0
187,3457,4.5
409,1947,2.0
93,338,5.0
480,6160,5.0
199,908,3.0
312,3742,1.0
57,1712,3.0
480,4798,0.5
240,396,3.0
207,1734,3.5
427,3699,3.0
246,4071,3.0
484,2957,3.0
597,1959,2.0
182,3979,2.5
125,9448,4.0
103,4011,4.5
52,6342,5.0
217,41,2.0
139,3147,2.5
298,7638,0.5
318,9142,4.5
349,316,4.0
454,3624,4.5
369,1939,4.5
365,6694,3.5
115,940,1.0
600,4156,4.0
307,2,2.5
414,3213,4.0
534,8359,3.5
562,6295,4.0
509,1553,3.0
179,308,4.0
474,2990,3.5
480,974,3.0
298,922,3.5
610,6179,3.0
509,816,3.5
414,7066,4.5
606,1616,4.0
603,3447,4.0
91,505,2.0
258,6949,4.5
480,323,3.5
288,313,4.0
536,376,1.0
438,627,2.5
160,794,2.0
554,2007,5.0
305,44,4.0
68,5332,2.5
167,934,3.5
174,423,3.0
102,258,5.0
517,1543,5.0
68,9206,3.0
509,7842,4.0
177,7677,1.5
215,1576,4.0
414,6047,4.0
517,321,3.5
526,8273,4.5
59,1399,3.0
159,1178,3.0
462,2556,4.0
599,1158,4.0
580,2453,4.0
64,2632,4.0
455,316,4.0
567,8134,3.0
368,2255,3.0
418,7242,4.0
263,2995,4.0
448,7360,1.0
217,1347,3.0
288,6298,2.5
603,145,2.0
462,2051,4.5
453,315,5.0
62,3760,3.0
448,137,3.5
182,69,3.5
280,5781,3.0
122,8270,3.0
182,623,2.0
6,312,4.0
198,521,3.0
573,6294,5.0
41,2045,2.0
232,4645,3.0
572,1754,5.0
152,934,4.0
391,2067,4.0
596,5723,2.0
156,53,4.0
605,789,3.5
377,3663,4.0
287,4240,3.5
57,1550,4.0
474,3153,4.5
381,506,4.0
207,1496,4.0
79,2969,4.0
68,7308,4.0
560,3678,3.5
232,552,3.0
399,616,3.5
305,828,5.0
217,995,4.0
432,1193,3.5
100,204,4.0
42,3392,4.0
346,1541,3.5
17,4053,4.0
480,6066,4.0
64,4351,3.5
600,997,1.0
560,706,4.0
239,907,5.0
484,3283,4.0
308,255,1.0
520,802,3.0
318,5462,4.5
271,1259,3.0
246,7546,4.0
480,6009,2.0
181,157,4.0
331,2638,5.0
562,6666,5.0
352,6949,3.0
332,994,3.5
523,326,4.5
62,6344,1.5
104,2014,3.0
298,1662,3.0
27,1371,4.0
448,8464,3.0
597,1898,5.0
509,7825,3.5
610,8491,3.5
572,1267,3.0
419,2043,4.5
387,5138,3.5
207,599,1.5
488,211,4.0
21,8434,3.5
219,4632,2.5
474,4419,3.5
119,379,4.0
610,8965,5.0
219,1261,3.0
182,523,3.0
474,3683,3.0
306,8201,4.0
50,4071,2.5
239,507,4.0
217,1173,3.0
600,4477,3.0
256,7138,4.5
607,914,4.0
534,191,4.0
477,385,4.0
182,5151,3.0
596,1305,4.5
318,136,3.5
493,98,5.0
447,323,4.0
393,1267,4.0
117,505,4.0
488,977,2.5
514,1503,4.0
567,9412,3.0
469,2118,3.0
599,7908,4.0
469,1173,1.0
428,4608,4.5
298,99,3.0
83,7286,2.5
68,191,1.0
414,48,3.0
79,1672,4.0
332,98,3.5
462,3349,3.5
474,2155,3.0
298,7876,1.5
141,6196,3.5
84,315,5.0
122,511,5.0
298,98,3.0
182,3766,2.5
177,2402,3.0
28,6622,2.5
341,7620,3.0
510,90,4.0
313,1478,4.0
434,254,3.0
517,1599,1.5
561,1503,4.5
160,2506,4.0
483,1567,3.5
332,3283,3.5
409,1754,4.0
560,45,2.5
219,456,4.0
230,1545,2.0
141,5881,2.0
483,4346,2.5
298,9164,0.5
307,1017,0.5
602,469,1.0
182,3407,3.0
217,1776,3.0
221,5077,4.0
287,4067,0.5
600,1298,3.5
71,577,1.0
226,4166,3.0
563,7256,3.5
157,2015,3.0
186,1478,3.0
202,946,4.0
436,511,3.0
18,820,4.5
490,6906,3.5
76,8566,2.0
474,6228,3.5
290,390,4.0
424,250,4.0
249,1870,3.0
219,4697,5.0
411,221,3.0
117,164,2.0
382,8520,4.0
234,1598,4.0
450,225,5.0
474,89,2.0
103,3835,4.0
474,946,5.0
610,8347,3.5
232,6575,3.5
484,7630,4.0
28,1295,2.5
462,2833,4.0
452,2757,5.0
341,3881,3.0
84,1000,4.0
414,4356,4.0
600,2105,1.5
448,8335,1.5
562,4663,3.5
249,4910,4.0
221,4826,4.5
57,2442,4.0
229,218,3.0
573,2354,5.0
333,2776,3.0
298,6454,2.5
328,1706,3.5
356,4775,5.0
221,977,5.0
368,550,3.0
599,5083,3.0
246,1741,5.0
583,513,4.0
51,1356,5.0
6,670,3.0
587,1425,4.0
326,7578,5.0
212,5299,3.0
156,278,4.5
50,1445,2.5
610,8489,4.0
26,261,3.0
109,93,2.0
182,4134,4.0
599,1494,4.0
602,399,5.0
220,505,4.5
414,2307,4.0
517,6841,2.0
33,1333,2.0
559,220,2.0
523,4154,5.0
226,552,4.0
307,355,2.0
89,2481,2.0
304,1724,4.0
368,177,3.0
422,3120,4.0
474,2648,5.0
599,3716,1.5
603,2307,2.0
236,1850,4.0
83,1503,5.0
232,3457,4.0
453,276,3.0
91,1135,2.5
368,886,3.0
414,2438,5.0
554,584,5.0
301,462,4.5
484,1734,5.0
318,5981,3.5
182,2742,4.5
275,1943,5.0
488,1328,4.5
184,9573,0.5
425,2193,3.5
426,2433,4.5
414,3713,4.0
274,1183,3.0
265,1838,3.0
160,2078,5.0
307,4716,2.0
186,2593,4.0
411,379,3.0
484,7479,4.0
67,258,4.5
380,2730,5.0
290,712,4.0
139,5668,1.5
534,1261,4.0
220,3564,4.0
57,3669,4.0
580,1807,3.5
489,36,3.5
212,9240,4.0
4,2904,4.0
117,192,4.0
122,4329,4.5
240,335,5.0
210,6861,4.0
73,8044,1.5
474,718,4.0
418,2371,4.5
83,5246,2.0
448,8353,2.5
599,3807,3.0
232,6430,4.0
234,145,2.0
490,1594,1.0
610,9073,4.0
590,2536,3.5
105,928,4.0
105,9478,5.0
140,495,3.0
186,338,4.0
475,8552,4.5
49,8973,4.5
380,6655,4.0
534,6026,3.5
356,185,3.0
368,230,4.0
177,397,3.0
453,2626,4.0
469,2217,4.0
68,2322,4.0
294,1285,1.0
227,6260,3.5
563,2195,3.5
232,957,3.5
274,1503,4.0
121,384,4.0
222,5362,4.0
610,6518,5.0
395,528,3.0
599,5466,3.0
307,3159,1.5
599,8740,3.0
332,902,4.0
19,2531,1.0
606,5191,4.0
105,6541,3.5
587,786,4.0
140,4128,3.0
105,4605,4.0
18,7581,4.0
335,98,4.0
182,1807,3.0
276,650,4.0
75,2286,4.0
419,3558,4.5
74,6643,4.0
587,1797,5.0
597,47,5.0
425,338,2.5
135,2056,4.0
202,991,3.0
64,898,3.5
480,1129,3.0
352,914,3.5
68,4418,2.5
474,1991,3.5
210,911,5.0
217,1155,3.0
599,2590,4.5
182,312,4.0
587,301,4.0
156,1291,3.0
495,9007,5.0
288,1000,3.0
332,47,4.0
140,2038,4.0
564,7621,3.5
474,2589,3.5
603,2524,3.0
572,511,4.0
20,771,4.0
156,820,2.5
468,254,4.0
474,2387,3.5
356,1231,4.0
608,2453,3.0
561,6801,4.0
89,968,2.5
7,4071,4.5
448,8257,4.5
553,1661,5.0
517,5557,3.0
477,2904,4.0
104,579,3.0
15,4154,5.0
606,1503,4.0
226,956,4.5
18,8435,3.5
599,1136,2.0
509,7232,2.0
247,255,4.0
448,531,1.0
288,109,3.5
354,1623,3.5
249,2045,3.0
372,914,5.0
226,3959,3.0
469,1375,5.0
537,6603,5.0
201,1291,5.0
115,1757,3.0
317,225,4.0
249,903,5.0
234,1814,3.0
444,198,1.0
443,278,5.0
1,137,5.0
480,1211,4.5
381,93,3.5
517,3886,3.0
373,326,1.0
474,4863,3.5
28,6572,2.5
489,4132,4.0
105,7891,5.0
232,6113,3.0
426,124,3.5
265,1779,2.0
80,6333,4.5
567,9375,4.0
419,7169,4.0
6,321,3.0
41,6226,4.0
573,2980,0.5
318,7331,3.5
292,7480,1.5
24,399,3.5
274,6801,4.5
303,1939,5.0
474,4135,3.5
599,5834,3.0
304,94,3.0
474,1873,2.0
212,957,4.0
442,2621,1.0
564,8288,3.0
219,2621,1.0
541,7,4.0
318,3013,3.5
563,6641,3.0
166,828,4.0
597,989,3.0
177,4859,4.0
414,945,4.0
18,863,4.5
602,29,2.0
325,2078,4.0
225,2145,3.0
141,7138,3.5
610,5801,2.5
24,521,4.0
225,811,4.0
469,822,4.0
412,715,5.0
348,509,4.0
122,909,5.0
272,278,4.0
448,5334,3.5
414,374,2.0
91,1559,3.0
104,407,3.5
326,3971,4.5
610,8041,3.0
76,4787,2.0
1,1235,3.0
524,706,3.0
288,2253,4.0
182,993,5.0
282,819,4.0
414,5754,2.5
590,4649,2.5
561,521,3.0
448,516,5.0
315,786,3.0
198,3970,5.0
6,16,4.0
382,3405,3.5
323,56,2.5
275,1154,3.0
610,9104,0.5
577,1645,4.0
122,1541,5.0
474,6356,3.0
43,419,4.0
16,706,3.5
428,3229,2.5
195,2439,4.0
495,2965,3.0
608,1347,3.5
551,225,3.5
484,2078,4.5
395,146,4.0
537,4154,5.0
94,139,4.0
298,5370,1.0
600,2112,1.5
432,6183,3.5
15,5256,3.5
100,651,4.5
555,1802,3.0
160,2248,3.0
438,5792,3.5
411,309,4.0
606,266,3.5
426,5364,5.0
387,377,0.5
477,2568,4.0
307,5370,4.0
419,2225,5.0
307,6037,2.5
19,588,4.0
339,4069,3.0
238,3582,3.0
571,1768,3.0
381,303,3.0
240,541,4.0
399,225,5.0
202,1057,5.0
474,2464,2.0
483,1261,3.0
567,9639,1.0
599,2937,1.5
143,8183,4.0
603,3312,3.0
263,1218,5.0
408,8036,4.0
274,2238,2.5
484,1813,3.0
555,537,5.0
4,2515,5.0
334,6389,4.0
368,2697,2.0
448,508,3.0
414,3864,3.0
610,6175,3.5
387,1000,2.0
221,899,4.5
380,586,5.0
64,828,4.0
387,2937,3.5
52,5890,3.0
42,511,5.0
391,880,5.0
91,1476,2.5
28,6047,2.5
610,8033,3.5
234,1987,3.0
342,772,2.0
354,5256,3.5
177,6192,3.5
599,1038,2.5
382,3193,3.5
268,1322,2.0
448,6985,2.0
240,372,2.0
597,994,5.0
596,6406,4.5
610,3850,4.0
452,2035,4.0
318,7439,4.0
129,254,3.5
105,4608,4.0
418,2225,5.0
166,10,4.5
307,6673,4.0
334,3570,3.5
365,4008,0.5
346,582,3.5
599,3585,2.5
111,1740,3.5
63,2888,3.5
68,776,3.0
352,6597,3.0
524,297,2.0
332,4346,3.0
573,2029,0.5
222,907,4.0
477,3408,4.0
448,4132,4.0
419,2031,4.5
144,191,4.0
514,41,2.5
202,261,4.0
232,6332,3.0
438,4456,3.5
399,5902,2.5
319,507,5.0
298,7023,3.0
249,5372,4.0
149,167,3.0
140,1645,4.0
448,2089,3.0
380,7676,5.0
466,6472,4.0
480,1545,3.0
475,5151,4.5
68,6361,3.0
220,907,5.0
72,399,4.5
448,8571,2.5
557,1979,2.0
260,1796,5.0
177,1795,2.5
362,5902,4.5
232,6125,0.5
301,3013,4.0
417,2638,3.0
199,4474,3.5
282,32,4.0
232,5296,3.0
288,3570,3.5
232,3699,4.0
21,6969,0.5
356,1796,3.5
460,6299,4.0
359,2593,3.0
599,21,4.0
555,1644,5.0
243,100,5.0
414,3236,5.0
418,99,4.5
560,2225,4.5
59,616,4.0
341,338,4.5
206,32,3.0
428,616,3.0
414,7,3.0
414,685,4.0
474,4355,4.0
249,826,4.0
590,1073,3.0
191,269,5.0
380,1266,3.0
139,7002,3.0
140,2103,4.0
428,1391,2.0
93,595,4.0
603,1433,4.0
351,3455,2.0
348,1432,4.0
561,1960,3.5
337,14,3.0
68,2963,3.0
218,2020,4.0
363,1232,4.0
491,7903,3.0
199,1046,4.0
345,902,4.5
137,3190,4.0
448,2449,4.0
246,939,4.5
354,225,4.0
62,1498,5.0
46,250,3.0
346,926,4.0
462,7481,4.5
476,321,5.0
594,350,4.5
195,1216,4.0
212,9479,4.5
153,909,2.0
45,1232,4.0
477,4597,4.0
563,1052,3.0
36,3886,1.5
491,515,4.5
281,5157,4.0
96,1939,4.0
84,861,4.0
249,7628,5.0
6,626,3.0
597,146,1.0
579,1550,3.0
298,8873,0.5
608,191,2.5
474,4604,3.0
438,2424,3.0
11,511,5.0
551,3634,2.0
51,6726,0.5
265,2482,3.0
483,419,4.0
177,5962,3.0
64,4901,4.5
610,5648,4.0
567,9612,3.5
480,3568,3.5
483,790,4.0
66,3457,3.5
202,1802,2.0
240,439,3.0
483,6969,4.0
438,5702,3.5
200,5835,5.0
84,166,4.0
606,4240,1.5
302,258,5.0
417,1284,5.0
597,523,4.0
606,2888,3.0
382,8087,3.0
68,6781,3.5
80,4422,4.0
93,316,4.0
140,1267,4.0
18,7059,4.0
288,819,5.0
274,1850,3.5
95,3886,4.0
600,1063,3.5
111,2941,1.0
64,1000,4.0
543,1183,5.0
606,3769,4.0
20,3000,4.0
560,5725,3.5
291,4792,3.0
414,384,3.0
590,2886,1.5
587,681,4.0
57,939,4.0
489,3137,4.5
298,2633,3.5
517,7938,1.0
288,6735,3.0
8,509,5.0
179,599,3.0
325,1259,3.0
373,1,3.0
19,2311,2.0
314,508,5.0
596,3211,4.5
438,124,4.0
210,4975,4.0
42,2036,5.0
608,2605,3.0
424,1939,2.0
288,1511,3.0
307,547,2.0
560,8005,3.5
438,1272,3.0
266,914,5.0
62,8407,4.0
160,2980,5.0
22,2044,2.0
219,3282,4.0
143,7506,2.5
177,1934,3.0
298,7283,2.5
108,2835,5.0
474,2152,3.5
381,3618,5.0
221,2761,3.5
68,3564,4.5
448,1939,2.0
296,903,5.0
265,900,5.0
462,867,3.5
516,1496,2.0
474,2397,4.5
610,7144,3.5
301,1972,0.5
560,6137,4.5
370,900,4.0
185,1291,3.0
559,523,4.0
215,1218,4.0
520,3636,4.0
313,1778,4.0
336,1,4.0
474,2950,3.0
42,85,3.0
606,4562,3.5
525,8002,4.5
219,2029,2.0
135,1133,4.0
470,607,3.0
503,4471,3.5
15,278,5.0
438,6241,4.0
433,4171,3.5
260,4524,2.5
525,9257,3.0
265,1438,4.0
555,1864,4.0
603,1974,3.0
68,3007,2.0
179,44,4.0
606,3636,4.0
63,2941,2.5
597,1848,4.0
313,1909,4.0
490,6506,2.5
186,1748,4.0
474,3505,3.5
298,811,3.5
480,5925,4.0
428,1261,3.5
483,8377,4.5
274,6314,3.5
18,5256,3.5
160,550,4.0
495,1060,4.0
472,6299,5.0
599,8672,2.5
610,6193,3.0
266,2116,3.0
414,6504,2.5
508,1085,2.0
220,6744,3.5
414,3782,3.0
429,166,4.0
21,3392,2.5
115,2017,4.0
185,1,4.0
464,5784,2.5
483,1284,4.5
380,7866,5.0
469,1628,3.0
108,3406,3.0
91,1979,4.0
105,462,3.5
226,5299,4.0
466,7355,4.5
160,2455,1.0
488,2078,5.0
610,8794,4.5
414,1806,4.0
307,6493,4.0
91,4976,3.5
311,1002,1.5
567,4699,4.0
599,1145,2.0
350,521,3.0
483,139,4.5
308,4355,4.0
109,384,3.0
223,5292,5.0
328,899,4.0
571,1450,2.0
428,1009,2.5
577,2217,5.0
33,444,3.0
220,3815,4.5
111,5372,3.5
414,4808,3.5
11,315,5.0
66,969,3.0
448,3213,2.0
415,1704,4.0
73,1298,5.0
290,261,4.0
599,360,1.5
40,277,4.0
220,198,3.5
105,8268,4.0
195,139,2.0
534,514,4.0
21,7862,3.0
475,6193,4.0
484,6389,5.0
246,6843,5.0
556,4542,4.0
414,376,5.0
354,3153,3.5
318,3606,3.5
327,854,4.0
589,157,3.0
305,4132,5.0
600,1544,3.0
169,816,5.0
561,218,3.0
387,6434,3.5
234,2249,5.0
417,8288,5.0
182,1438,4.0
221,629,4.5
608,4882,4.0
298,4125,2.0
314,591,4.0
599,7729,2.5
221,4993,4.0
375,785,5.0
610,8242,3.0
365,8907,1.5
474,3236,4.0
381,6513,3.5
177,4520,4.5
49,7355,4.0
88,5260,4.5
254,5707,4.0
217,1780,3.0
606,4030,3.0
298,2598,3.0
365,7739,3.5
213,1810,4.5
534,2248,4.0
48,1009,4.0
599,2028,4.0
160,3881,1.5
573,505,5.0
600,6010,4.5
15,8664,2.0
600,560,1.0
282,1939,5.0
19,1508,2.0
249,1745,3.0
313,2354,3.0
381,5725,2.0
599,5879,3.5
415,3007,4.0
305,6417,3.0
93,2193,5.0
605,6260,4.0
28,1662,2.0
41,2942,4.0
51,1758,3.5
387,5966,3.0
21,8912,4.0
610,3241,3.5
332,2477,3.5
109,69,3.0
603,853,3.0
560,5991,4.5
600,1685,3.5
218,2688,1.0
80,2638,5.0
599,931,3.5
567,9070,1.5
534,8099,4.0
42,1381,3.0
212,5720,4.0
103,1067,4.0
91,4900,5.0
328,399,2.5
169,863,5.0
33,1146,4.0
135,1058,3.0
480,1304,3.0
290,33,4.0
387,2020,4.0
483,8103,2.5
414,134,1.0
15,145,1.0
318,7242,4.5
403,1820,3.5
301,896,4.5
202,98,4.0
475,1486,5.0
249,8171,2.5
606,3561,4.5
202,977,4.0
464,7326,2.5
596,7439,4.0
200,6622,5.0
195,225,4.0
103,6853,4.0
480,3048,3.0
187,1883,4.5
479,2893,3.0
563,8531,3.5
51,1946,5.0
182,2486,2.0
448,7042,1.0
510,2101,3.5
107,198,3.0
477,4477,5.0
186,1987,4.0
381,4787,4.5
357,2110,5.0
414,6133,2.5
607,2568,3.0
477,3868,4.0
414,7379,5.0
357,384,3.5
41,6228,4.0
68,8458,4.5
492,622,5.0
610,475,5.0
353,254,4.0
20,513,5.0
533,8201,5.0
414,6807,2.0
305,4928,5.0
411,1,5.0
7,5916,3.0
21,6694,3.5
414,127,2.0
570,1398,3.0
156,124,4.0
177,982,4.0
432,6914,3.5
344,2036,4.0
573,3148,5.0
21,5372,4.0
275,47,4.0
372,1204,2.0
599,3266,2.5
68,793,2.0
381,5936,1.0
317,8257,4.0
98,6666,2.0
551,3850,4.5
122,5657,5.0
7,3610,4.0
27,1002,3.0
580,3869,4.5
141,7023,5.0
365,511,0.5
334,3618,4.0
89,8642,4.0
63,3610,4.0
606,4637,2.5
414,935,4.0
21,7207,3.0
288,4859,3.0
19,775,3.0
439,7960,4.0
408,4132,5.0
309,968,3.5
448,6417,3.0
160,335,3.0
105,2993,5.0
141,3283,2.5
347,338,3.0
177,616,3.5
199,510,3.0
307,984,2.5
292,2709,3.5
352,315,5.0
466,7308,4.0
599,3570,3.0
380,2232,4.0
307,6753,2.0
105,7902,4.5
599,4893,2.0
567,8602,2.0
339,817,4.5
603,475,3.0
409,2045,2.0
571,2722,1.0
125,6820,2.0
269,816,4.0
414,1485,4.0
382,5928,3.5
593,616,2.5
509,4894,3.0
301,1322,4.5
391,3623,4.0
448,1563,3.0
483,2145,4.0
105,6622,3.5
91,1312,0.5
28,614,3.5
560,1261,4.5
226,315,4.0
560,6998,4.0
387,962,5.0
23,2221,3.0
550,7400,4.0
599,3198,3.0
152,6694,4.0
322,515,3.0
462,1741,1.5
111,6277,1.5
522,6694,5.0
24,593,3.0
105,4908,5.0
474,2202,4.0
599,469,3.0
599,7935,4.5
488,4784,2.5
391,3192,3.0
478,5893,1.5
376,969,4.5
601,8359,5.0
219,3521,4.5
275,1197,5.0
414,6331,2.5
269,74,3.0
160,1199,1.0
380,1174,3.0
219,1546,4.0
275,4096,4.0
599,166,1.5
368,1193,2.0
182,3643,3.5
167,419,3.5
166,915,4.0
109,168,3.0
475,4071,4.5
516,3268,5.0
96,338,3.0
571,1607,1.0
474,2846,4.0
509,7266,3.0
249,6352,3.5
398,1602,3.5
451,521,5.0
57,484,4.0
171,577,5.0
63,462,4.0
387,5372,3.5
339,4940,3.0
365,4154,5.0
610,4869,3.5
376,660,4.0
179,127,3.0
232,5928,4.0
483,2028,4.0
63,2697,2.5
217,794,4.0
177,6912,3.5
448,7437,1.5
274,12,3.5
282,2999,3.0
449,278,5.0
376,4132,3.5
182,1872,3.5
381,2378,2.5
555,1923,3.0
169,1052,3.0
246,7608,4.0
381,2997,4.0
263,4552,3.5
160,886,4.0
330,198,4.0
608,816,3.5
495,1830,4.0
84,736,4.0
135,1431,4.0
474,1586,3.0
514,521,4.0
474,1576,2.0
186,2795,3.0
387,794,3.0
594,4567,4.0
306,7191,2.0
490,6393,1.0
362,914,4.0
142,420,3.0
593,1704,3.0
607,2392,2.0
199,1276,4.0
399,98,3.0
597,1691,4.0
191,229,5.0
448,6541,4.0
1,1516,4.0
586,8416,3.0
292,2392,4.0
325,3225,3.0
504,988,2.5
414,8449,4.0
599,3554,3.5
186,682,4.0
64,133,3.5
590,2371,4.5
500,384,4.0
221,4531,4.0
298,7090,2.5
480,2957,3.5
448,9183,1.5
111,2477,4.0
50,8552,2.5
331,6314,5.0
287,466,2.5
68,1164,2.0
600,958,3.0
520,1405,3.0
21,9150,2.0
414,6485,4.0
1,185,5.0
298,1816,3.0
83,441,0.5
51,34,3.0
555,1847,3.0
172,2174,3.5
34,2223,2.0
73,3137,4.0
229,261,3.0
596,8305,4.5
474,5186,3.5
306,3610,3.0
432,3003,3.5
514,5461,2.5
298,4329,2.5
105,4486,3.5
32,473,4.0
567,6727,3.0
603,3264,4.0
606,1603,3.5
458,816,2.0
557,303,4.0
378,7751,4.5
432,5867,1.5
305,2993,5.0
288,3292,4.0
286,2671,3.5
560,7645,3.5
82,119,4.5
546,1997,2.0
177,6887,2.5
51,6201,3.5
102,132,3.0
560,8046,3.5
483,8181,1.5
304,1824,4.0
385,357,2.0
414,3672,4.0
400,4792,4.0
103,6932,3.0
474,3625,4.0
590,6668,2.5
295,278,5.0
282,3554,4.5
428,2476,3.0
302,521,5.0
606,1916,4.0
514,3695,3.5
610,3913,3.0
489,7192,1.0
177,2514,3.5
599,308,3.0
387,6045,3.5
480,5968,4.0
474,2927,3.0
542,5214,4.0
365,6610,3.5
600,2457,2.0
562,858,3.0
252,8954,3.5
302,534,3.0
19,1127,2.0
177,4361,3.0
380,6049,4.0
579,1,4.0
448,934,4.0
298,7399,3.5
325,2248,1.0
113,225,4.0
313,911,3.0
573,649,3.0
22,5364,4.0
534,7665,3.5
434,6614,3.0
376,3869,5.0
68,977,4.0
610,7842,5.0
215,6888,3.5
84,43,3.0
483,1131,4.5
232,7175,4.0
316,2165,3.0
350,659,3.0
247,1267,5.0
453,2036,3.0
482,5726,3.0
603,2710,4.0
43,638,5.0
298,6374,4.0
380,3168,4.0
307,4603,4.0
19,817,3.0
352,7720,4.5
517,2671,1.0
279,6518,3.0
362,511,5.0
480,5370,2.0
66,2506,3.5
232,836,4.0
182,3980,4.5
593,117,4.0
274,7379,3.0
603,1022,4.0
599,713,3.0
337,659,4.0
182,3469,4.5
465,966,5.0
572,1488,1.0
222,6299,4.5
596,1794,4.0
66,2249,4.0
68,3006,4.0
368,197,3.0
93,1757,4.0
143,4844,3.0
555,2761,4.0
493,3280,5.0
220,1486,4.5
28,3134,4.0
68,534,3.5
156,303,3.0
599,3391,1.5
18,1399,3.5
586,6189,5.0
328,6342,2.0
284,315,5.0
359,192,3.5
586,6193,5.0
249,8099,3.0
453,1398,5.0
28,6481,1.5
480,4608,4.0
452,964,5.0
590,2156,3.5
474,5187,3.5
169,335,4.5
477,3461,4.0
210,3570,4.5
608,276,3.0
410,696,4.0
546,521,2.0
387,1545,2.0
68,4697,3.5
590,824,4.0
520,3564,4.0
462,323,1.0
477,3676,4.0
580,145,3.5
281,1152,1.5
563,6226,2.5
66,296,4.0
409,975,5.0
474,6176,4.0
58,286,4.0
117,226,3.0
182,839,3.5
20,4156,5.0
274,6465,3.5
20,2212,4.0
328,5902,1.0
298,6814,0.5
274,327,3.5
180,914,4.5
288,6609,4.0
606,1771,3.0
334,4936,3.5
111,9498,1.0
21,4957,4.5
596,1623,3.5
393,7759,0.5
599,3443,2.5
380,2807,3.0
599,385,3.5
415,6694,4.0
474,4009,3.0
105,3186,3.0
600,3144,3.0
89,507,1.0
187,1305,4.0
414,3617,3.0
292,303,2.0
57,229,2.0
249,8177,4.5
307,6430,4.0
425,622,3.0
298,9006,0.5
112,191,1.5
111,8141,3.5
111,2394,4.0
235,135,3.0
380,6205,5.0
318,7989,4.5
567,5399,0.5
275,419,4.0
202,745,4.0
474,3048,2.0
603,962,5.0
21,8905,0.5
462,8257,4.0
51,2126,3.5
357,4303,4.5
312,952,4.0
555,506,5.0
222,839,1.5
234,1544,5.0
139,8666,4.0
31,794,5.0
14,164,3.0
606,3224,4.0
103,1706,4.0
274,2883,3.5
509,6384,3.5
6,360,4.0
314,460,4.0
426,7449,5.0
599,2747,1.0
305,2,3.5
474,4626,3.5
178,1374,4.5
346,5207,3.5
233,2325,4.0
555,1358,2.0
330,276,4.5
119,7903,4.5
448,3024,0.5
286,445,3.5
242,99,4.0
414,6135,4.0
217,2628,3.0
520,860,3.0
149,1044,4.0
149,657,1.0
489,2035,2.5
490,6240,3.5
448,7836,1.5
43,338,3.0
33,2018,4.0
1,2633,4.0
210,8284,4.5
489,646,2.0
200,2963,4.0
552,2156,3.0
41,1005,3.5
119,8529,5.0
473,1384,2.0
177,5372,4.0
474,2002,4.0
368,2948,3.0
555,780,2.0
318,2391,4.5
199,695,5.0
464,911,5.0
462,9217,5.0
351,816,4.0
288,365,2.0
408,7356,3.5
480,4883,3.0
518,975,4.5
200,3624,2.5
306,6952,3.0
577,836,4.0
215,990,3.5
153,3636,3.5
330,16,3.5
474,5310,3.5
446,198,1.0
607,1044,1.0
199,6617,3.0
280,6869,4.5
599,2586,2.0
385,317,3.0
474,1771,3.0
410,2249,4.0
372,977,2.0
200,1291,2.5
58,201,4.0
57,2094,4.0
318,794,4.0
298,8305,3.0
561,8555,2.5
86,7168,4.5
84,213,2.0
443,6912,4.0
23,2740,3.5
298,6724,0.5
561,7570,1.5
200,1211,4.0
256,2966,5.0
246,5674,3.5
312,3072,4.0
256,6059,4.0
436,379,3.0
152,7685,3.5
298,6577,3.0
414,2225,5.0
19,1570,3.0
29,838,3.5
73,2833,5.0
414,2734,4.0
346,99,4.0
600,1267,3.5
91,3669,2.0
20,3570,4.5
222,146,3.0
599,6804,2.0
586,8668,4.0
15,7525,4.5
480,4523,3.5
380,7324,4.0
50,990,3.0
42,2637,3.0
603,2044,4.0
169,3727,3.0
608,2014,3.0
274,1545,2.5
182,3430,3.5
361,793,2.0
307,63,3.5
380,2144,3.0
182,1713,4.0
84,629,5.0
125,9314,3.5
160,154,1.0
596,8769,3.5
599,1319,2.5
105,8632,4.5
490,5252,4.0
391,930,4.0
560,6295,4.0
104,781,4.0
604,226,4.0
331,2225,4.0
188,1667,4.0
130,198,4.0
308,4601,3.5
368,1911,3.0
429,298,5.0
474,4395,4.5
448,1154,4.0
89,8709,5.0
290,1797,4.0
480,5318,2.0
103,943,4.5
414,5962,3.0
28,6677,0.5
606,4354,4.5
52,5969,5.0
24,6260,3.0
469,934,4.0
195,2353,1.0
105,687,4.5
24,218,3.5
274,4734,3.0
477,868,4.5
306,5768,3.0
578,5218,5.0
598,8399,2.0
64,5065,4.5
425,4322,4.0
82,2693,3.5
140,743,4.0
177,3456,1.5
589,245,4.0
484,787,5.0
177,7205,2.5
159,2045,1.5
91,616,3.5
361,4356,4.0
606,893,4.0
232,6429,2.5
307,990,3.5
177,4684,3.0
328,868,3.0
414,7499,4.0
